,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price
0,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 190537,Express Non AC Seater 2+3,12:30,04h 35m,17:05,3.9,229
1,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 157455,Super Luxury Volvo AC Seater Pushback 2+2,13:00,04h 00m,17:00,4.2,460
2,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 190571,Express Non AC Seater 2+3,13:25,04h 35m,18:00,3.9,229
3,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 188046,Express Non AC Seater 2+3,14:15,04h 45m,19:00,3.9,229
4,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 167049,Express Non AC Seater 2+3,14:30,04h 45m,19:15,3.9,229
5,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 146140,Super Luxury Volvo AC Seater Pushback 2+2,14:46,04h 02m,18:48,3.3,460
6,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 169078,NON AC Seater / Sleeper 2+1,15:00,04h 30m,19:30,3.9,302
7,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 178737,Express Non AC Seater 2+3,15:30,04h 35m,20:05,3.9,229
8,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 190572,Express Non AC Seater 2+3,16:15,04h 45m,21:00,3.9,229
9,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 175650,Super Luxury Volvo AC Seater Pushback 2+2,16:30,04h 00m,20:30,3.4,460
10,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,17:30,04h 00m,21:30,4.1,460
11,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 190951,Express Non AC Seater 2+3,18:00,04h 30m,22:30,3.9,229
12,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 193481,Express Non AC Seater 2+3,18:30,04h 30m,23:00,3.9,229
13,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 187140,NON AC Seater / Sleeper 2+1,19:30,04h 00m,23:30,4.5,302
14,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,20:00,03h 45m,23:45,4.1,460
15,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 189473,NON AC Seater / Sleeper 2+1,21:00,04h 30m,01:30,3.9,302
16,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,23:00,03h 45m,02:45,3.8,458
17,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RSRTC - 189583,NON AC Seater / Sleeper 2+1,23:59,03h 46m,03:45,4.1,302
18,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,11:40,03h 50m,15:30,3.1,330
19,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,A/C Seater / Sleeper (2+1),14:00,04h 00m,18:00,3.1,430
20,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,15:30,05h 00m,20:30,3.1,330
21,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON A/C Sleeper (2+1),16:00,05h 10m,21:10,3.1,700
22,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater/ Sleeper (2+1),17:00,05h 55m,22:55,3.1,330
23,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Om Travels,A/C Seater / Sleeper (2+1),18:00,05h 10m,23:10,3.3,500
24,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,B R Travels,AC Sleeper (2+1),18:30,04h 30m,23:00,4.1,650
25,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,FlixBus,A/C Sleeper (2+1),19:00,04h 50m,23:50,5.0,181
26,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,19:00,04h 50m,23:50,3.1,330
27,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater/ Sleeper (2+1),19:00,04h 36m,23:36,3.1,330
28,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,AC Sleeper (2+1),20:00,04h 30m,00:30,3.1,580
29,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Chanakya Travels Agency,NON A/C Seater/ Sleeper (2+1),20:30,04h 45m,01:15,3.7,500
30,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,20:30,05h 00m,01:30,3.1,330
31,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Tiger Travels,NON AC Seater / Sleeper 2+1,21:00,06h 00m,03:00,4.1,400
32,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels And Cargo,A/C Sleeper (2+1),21:45,06h 00m,03:45,3.6,648
33,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Om Travels,NON AC Seater / Sleeper 2+1,22:00,05h 00m,03:00,3.3,400
34,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,22:00,04h 51m,02:51,3.1,330
35,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shri Ganesh Travels,A/C Seater / Sleeper (2+1),22:00,04h 00m,02:00,3.8,500
36,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Gajraj Travels,A/C Sleeper (2+1),22:00,05h 10m,03:10,4.4,650
37,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels And Cargo,A/C Sleeper (2+1),22:15,04h 40m,02:55,3.6,648
38,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Chouhan Tour and Travel,A/C Seater / Sleeper (2+2),22:26,04h 45m,03:11,3.3,700
39,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,A/C Seater / Sleeper (2+1),22:30,03h 50m,02:20,3.1,500
40,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Swagat Travels,A/C Seater / Sleeper (2+1),22:42,04h 08m,02:50,3.3,500
41,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),22:45,04h 30m,03:15,3.2,400
42,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),23:15,03h 45m,03:00,3.2,450
43,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Bhagwati Travels and Tours,A/C Seater/Sleeper (2+1),23:30,04h 30m,04:00,3.1,400
44,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shree Ganesh Travels,A/C Seater / Sleeper (2+1),23:55,04h 35m,04:30,3.2,400
45,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels And Cargo,A/C Sleeper (2+1),23:59,04h 01m,04:00,3.6,600
46,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Pooja Paraswnath Travels,NON AC Seater / Sleeper 2+1,12:00,04h 20m,16:20,2.3,400
47,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,A/C Sleeper (2+1),14:30,04h 45m,19:15,1.2,700
48,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Choudhary travels and cargo,A/C Seater / Sleeper (2+1),15:00,04h 30m,19:30,1.8,600
49,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,A/C Seater / Sleeper (2+1),15:30,04h 30m,20:00,1.2,500
50,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RR Travels,A/C Seater / Sleeper (2+1),15:55,06h 25m,22:20,2.1,350
51,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,CHANDRA RAJ TRAVELS,NON A/C Sleeper (2+1),18:15,04h 30m,22:45,1.0,550
52,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,NON A/C Seater/ Sleeper (2+1),18:30,05h 10m,23:40,1.2,450
53,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,V k jain travels,NON A/C Sleeper (2+1),18:35,04h 50m,23:25,2.9,500
54,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RR Travels,A/C Seater / Sleeper (2+1),18:55,06h 20m,01:15,2.1,350
55,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),19:00,05h 45m,00:45,1.0,430
56,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jai Shankar Travels,NON AC Seater / Sleeper 2+1,21:00,04h 30m,01:30,1.0,350
57,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Gorsiya Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:16,05h 00m,02:16,2.5,400
58,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Kalpana Travels Pvt. Ltd.,AC Sleeper (2+1),21:30,05h 10m,02:40,2.8,650
59,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shri Mahadev Travelss,A/C Sleeper (2+1),21:30,06h 15m,03:45,2.9,550
60,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Laxmi traveller,NON A/C Seater/ Sleeper (2+1),21:50,04h 30m,02:20,2.3,330
61,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,A/C Seater / Sleeper (2+1),22:00,04h 15m,02:15,1.2,500
62,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,04h 30m,02:30,2.9,500
63,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Pooja Paraswnath Travels,A/C Seater / Sleeper (2+1),22:00,05h 34m,03:34,2.3,523.81
64,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,CHANDRA RAJ TRAVELS,NON AC Seater / Sleeper 2+1,22:00,04h 20m,02:20,1.0,500
65,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,CHANDRA RAJ TRAVELS,A/C Seater / Sleeper (2+1),22:00,04h 30m,02:30,1.0,500
66,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Laxmi traveller,A/C Seater / Sleeper (2+1),22:05,04h 25m,02:30,2.3,430
67,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,V k jain travels,NON A/C Seater/ Sleeper (2+1),22:25,04h 50m,03:15,2.9,350
68,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,V k jain travels,A/C Seater / Sleeper (2+1),22:31,04h 50m,03:21,2.9,430
69,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,A/C Seater / Sleeper (2+1),22:45,03h 40m,02:25,1.2,500
70,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels,A/C Seater / Sleeper (2+1),23:00,04h 30m,03:30,2.9,410
71,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,CHANDRA RAJ TRAVELS,AC Sleeper (2+1),23:00,03h 50m,02:50,1.0,666.67
72,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Gorsiya Travels,A/C Seater / Sleeper (2+1),23:40,04h 35m,04:15,2.5,600
73,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels,A/C Sleeper (2+1),23:59,04h 51m,04:50,2.9,648
74,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shri Charbhuja Travels (A Unit Of Bala Agri..),A/C Seater / Sleeper (2+1),13:31,04h 52m,18:23,3.7,1047.62
75,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shri Charbhuja Travels (A Unit Of Bala Agri..),A/C Seater / Sleeper (2+1),13:31,04h 15m,17:46,3.7,952.38
76,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Mahadev Travels(pipar),AC Sleeper (2+1),13:35,05h 16m,18:51,3.7,1543
77,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Chanakya Travels Agency,A/C Seater / Sleeper (2+1),14:00,05h 15m,19:15,3.7,1100
78,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shri Charbhuja Travels (A Unit Of Bala Agri..),A/C Seater / Sleeper (2+1),14:09,04h 56m,19:05,3.7,1100
79,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shri Charbhuja Travels (A Unit Of Bala Agri..),A/C Seater / Sleeper (2+1),14:13,04h 06m,18:19,3.7,1047.62
80,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shre Ganesh Travels,A/C Seater / Sleeper (2+1),14:30,04h 00m,18:30,3.2,1200
81,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jain travels regd,NON AC Seater / Sleeper 2+1,14:30,04h 15m,18:45,3.1,1000
82,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Om Travels,NON A/C Sleeper (2+1),16:00,05h 00m,21:00,3.3,1200
83,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,bhaiya travels,NON A/C Sleeper (2+1),17:00,05h 12m,22:12,3.2,900
84,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,bhaiya travels,NON A/C Sleeper (2+1),18:15,05h 12m,23:27,3.2,850
85,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Bluecity Bus,Bharat Benz A/C Sleeper (2+1),19:00,04h 55m,23:55,4.3,1100
86,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Gajraj Travels,A/C Seater/Sleeper (2+1),19:30,04h 20m,23:50,4.4,950
87,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Chanakya Travels Agency,AC Sleeper (2+1),21:30,04h 00m,01:30,3.7,950
88,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,SALASAR TRAVELS,NON AC Seater / Sleeper 2+1,21:35,04h 30m,02:05,3.5,2500
89,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Tiger Travels,A/C Seater / Sleeper (2+1),23:15,04h 30m,03:45,4.1,1000
90,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Shre Ganesh Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:59,04h 16m,04:15,3.2,800
91,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Mahadev Travels,A/C Seater / Sleeper (2+1),13:25,04h 50m,18:15,2.1,2500
92,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Pooja Paraswnath Travels,AC Sleeper (2+1),13:35,03h 37m,17:12,2.3,1571.43
93,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Salasar vaishnav travels,A/C Seater / Sleeper (2+1),14:30,05h 30m,20:00,0.0,1100
94,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Western Bus,A/C Sleeper (2+1),15:30,04h 30m,20:00,2.9,800
95,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Western Bus,A/C Sleeper (2+1),15:30,04h 01m,19:31,2.9,800
96,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Deepak Travels,NON A/C Sleeper (2+1),15:30,04h 45m,20:15,2.0,1150
97,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Salasar vaishnav travels,Non A/C Seater / Sleeper (2+1),15:35,05h 00m,20:35,0.0,750
98,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,RR Travels,A/C Seater / Sleeper (2+1),18:55,06h 20m,01:15,2.1,750
99,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,M R Travels,A/C Volvo B11R Multi-Axle Sleeper (2+1),19:30,04h 20m,23:50,1.2,949
100,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Ashok Travels and Cargo,A/C Seater/Sleeper (2+1),19:30,05h 30m,01:00,1.8,800
101,Jodhpur to Ajmer,https://www.redbus.in/bus-tickets/jodhpur-to-ajmer,Jakhar Travels,Volvo Multi Axle Sleeper B11R (2+1),19:45,05h 00m,00:45,2.9,810
102,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193665,Express Non AC Seater 2+3,12:10,04h 20m,16:30,3.6,211
103,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 186250,Super Luxury Volvo AC Seater Pushback 2+2,12:15,03h 15m,15:30,4.5,424
104,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 168078,Express Non AC Seater 2+3,12:15,04h 10m,16:25,3.6,211
105,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 163465,Express Non AC Seater 2+3,12:25,04h 20m,16:45,3.6,211
106,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 180151,Express Non AC Seater 2+3,12:30,04h 15m,16:45,3.6,211
107,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 168079,Express Non AC Seater 2+3,12:50,04h 05m,16:55,3.6,211
108,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 160781,Super Luxury Volvo AC Seater Pushback 2+2,13:00,03h 15m,16:15,4.1,424
109,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 174461,Express Non AC Seater 2+3,13:05,03h 55m,17:00,3.6,211
110,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193240,Semi Deluxe Non AC Seater 2+2,13:15,04h 15m,17:30,3.6,230
111,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 191169,NON AC Seater / Sleeper 2+1,13:22,04h 23m,17:45,3.6,282
112,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 179320,Express Non AC Seater 2+3,13:25,03h 50m,17:15,3.6,211
113,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 168673,Express Non AC Seater 2+3,13:25,04h 05m,17:30,3.6,211
114,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 156276,Express Non AC Seater 2+3,14:20,05h 00m,19:20,3.6,211
115,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 182944,Express Non AC Seater 2+3,14:40,04h 20m,19:00,3.6,211
116,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 187798,Super Luxury Volvo AC Seater Pushback 2+2,14:55,03h 20m,18:15,3.9,424
117,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 190588,Express Non AC Seater 2+3,15:25,04h 15m,19:40,3.6,211
118,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193213,Express Non AC Seater 2+3,15:25,03h 05m,18:30,3.6,211
119,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 190537,Express Non AC Seater 2+3,15:40,04h 00m,19:40,3.6,211
120,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 180708,Express Non AC Seater 2+3,15:45,04h 45m,20:30,3.6,211
121,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 157455,Super Luxury Volvo AC Seater Pushback 2+2,16:00,03h 15m,19:15,2.8,424
122,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193666,Express Non AC Seater 2+3,16:25,04h 25m,20:50,3.6,211
123,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 157466,Express Non AC Seater 2+3,16:40,05h 05m,21:45,3.6,211
124,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193879,Express Non AC Seater 2+3,17:00,04h 30m,21:30,3.6,211
125,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 169915,Express Non AC Seater 2+3,17:30,04h 00m,21:30,3.6,211
126,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 190595,Express Non AC Seater 2+3,17:35,04h 25m,22:00,3.6,211
127,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 146140,Super Luxury Volvo AC Seater Pushback 2+2,17:45,03h 15m,21:00,4.3,424
128,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 188046,Express Non AC Seater 2+3,17:45,03h 45m,21:30,3.6,211
129,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 167049,Express Non AC Seater 2+3,17:55,03h 55m,21:50,3.6,211
130,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 180722,Express Non AC Seater 2+3,18:05,05h 10m,23:15,3.6,211
131,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 169078,NON AC Seater / Sleeper 2+1,18:15,04h 30m,22:45,3.6,282
132,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 191108,NON AC Seater / Sleeper 2+1,18:35,04h 55m,23:30,3.6,282
133,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 178737,Express Non AC Seater 2+3,18:55,04h 05m,23:00,3.6,211
134,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 175650,Super Luxury Volvo AC Seater Pushback 2+2,19:30,03h 30m,23:00,2.8,424
135,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 188804,Express Non AC Seater 2+3,20:00,03h 45m,23:45,3.6,211
136,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,20:30,03h 15m,23:45,3.2,424
137,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 190584,Express Non AC Seater 2+3,20:50,04h 20m,01:10,3.6,211
138,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 190951,Express Non AC Seater 2+3,21:20,04h 10m,01:30,3.6,211
139,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 163969,Express Non AC Seater 2+3,22:30,03h 45m,02:15,3.6,211
140,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 187140,NON AC Seater / Sleeper 2+1,22:30,04h 30m,03:00,3.6,282
141,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,22:45,03h 30m,02:15,4.4,424
142,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,14:40,03h 50m,18:30,3.5,300
143,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,A/C Seater / Sleeper (2+1),17:20,03h 25m,20:45,3.5,300
144,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Om Travels,A/C Seater / Sleeper (2+1),19:00,04h 30m,23:30,3.3,600
