,route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price
0,Jammu (j and k) to Srinagar,https://www.redbus.in/bus-tickets/jammu-to-srinagar,New Pal Travels,NON A/C Seater / Sleeper (2+2),21:15,10h 00m,07:15,1.5,719
1,Jammu (j and k) to Srinagar,https://www.redbus.in/bus-tickets/jammu-to-srinagar,Harikesh Tour N Travels,NON A/C Seater / Sleeper (2+2),20:30,09h 30m,06:00,1.1,719
2,Jammu (j and k) to Srinagar,https://www.redbus.in/bus-tickets/jammu-to-srinagar,North Kashmir Tour and Travels,NON A/C Sleeper (2+2),16:30,10h 00m,02:30,1.0,699
3,Jammu (j and k) to Srinagar,https://www.redbus.in/bus-tickets/jammu-to-srinagar,North Kashmir Tour and Travels,NON A/C Sleeper (2+2),17:15,10h 00m,03:15,1.0,699
4,Delhi to Srinagar,https://www.redbus.in/bus-tickets/delhi-to-srinagar,DIVA BUS,AC Sleeper (2+1),15:00,17h 00m,08:00,3.4,4999
5,Delhi to Srinagar,https://www.redbus.in/bus-tickets/delhi-to-srinagar,RAO TRAVELS INDIA PVT LTD.,Mercedes Benz A/C (2+2),16:00,19h 30m,11:30,2.3,3000
6,Jammu (j and k) to Haridwar,https://www.redbus.in/bus-tickets/jammu-to-haridwar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),20:00,12h 55m,08:55,4.3,800
7,Jammu (j and k) to Haridwar,https://www.redbus.in/bus-tickets/jammu-to-haridwar,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),21:00,12h 55m,09:55,2.5,1100
8,Jammu (j and k) to Haridwar,https://www.redbus.in/bus-tickets/jammu-to-haridwar,Zimindara Travels,AC Sleeper (2+1),15:00,13h 30m,04:30,4.5,1099
9,Jammu (j and k) to Haridwar,https://www.redbus.in/bus-tickets/jammu-to-haridwar,New Pal Travels,A/C Sleeper (2+2),20:30,12h 55m,09:25,3.5,945
10,Jammu (j and k) to Haridwar,https://www.redbus.in/bus-tickets/jammu-to-haridwar,City Land Travels,A/C Seater/Sleeper (2+1),19:00,12h 20m,07:20,4.8,810
11,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Gola Bus Service,A/C Seater/Sleeper (2+1),20:20,11h 30m,07:50,4.8,399
12,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),20:10,11h 40m,07:50,4.6,494
13,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:15,11h 45m,08:00,4.5,950
14,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,AdLavish Travels,A/C Seater / Sleeper (2+2),16:35,12h 55m,05:30,3.5,698
15,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),20:00,11h 45m,07:45,4.5,494
16,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),21:30,11h 30m,09:00,4.5,760
17,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),21:15,11h 15m,08:30,4.4,760
18,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,AdTravel Point,A/C Seater / Sleeper (2+2),15:45,13h 15m,05:00,3.8,485
19,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Ram Dalal Holidays,A/C Seater/Sleeper (2+1),20:15,11h 15m,07:30,4.5,555
20,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:35,11h 55m,05:30,4.3,503
21,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,11h 15m,06:00,4.3,950
22,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),20:30,11h 45m,08:15,4.3,522
23,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),20:30,12h 00m,08:30,4.1,449
24,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),17:30,10h 00m,03:30,0.0,563
25,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Awadh Travels,A/C Sleeper (2+2),20:55,11h 45m,08:40,4.6,809
26,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Kedara Bus,A/C Seater / Sleeper (2+1),20:00,12h 20m,08:20,3.8,760
27,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Khurana Bus Service,Volvo A/C (2+2),13:30,13h 10m,02:40,3.1,723
28,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,DS Hari Travels,A/C Seater / Sleeper (2+2),21:30,11h 30m,09:00,3.3,499
29,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,B S Holiday Travels,A/C Seater / Sleeper (2+2),21:45,11h 15m,09:00,5.0,1199
30,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Jamna Travels-Jammu,A/C Seater / Sleeper (2+2),20:30,11h 30m,08:00,1.9,699
31,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),21:00,13h 26m,10:26,2.5,699
32,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,IntrCity SmartBus,A/C Seater / Sleeper (2+1),18:00,12h 00m,06:00,4.0,549
33,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,IntrCity SmartBus,AC Sleeper (2+1),20:45,11h 40m,08:25,4.8,719
34,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),18:00,13h 15m,07:15,3.6,555
35,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,BSS COOL COOL TRAVELS,VE A/C Sleeper (2+1),20:20,12h 40m,09:00,3.6,1599
36,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),18:30,12h 30m,07:00,3.3,1000
37,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Travel Point,A/C Seater / Sleeper (2+2),18:30,13h 15m,07:45,3.9,880
38,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),17:30,13h 30m,07:00,3.5,699
39,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Shiv Mohan Travels,AC Sleeper (2+1),19:45,13h 00m,08:45,3.7,890
40,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),20:15,12h 00m,08:15,3.8,699
41,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Big Bus,A/C Seater / Sleeper (2+2),23:00,11h 00m,10:00,1.5,799
42,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),22:30,10h 00m,08:30,1.2,899
43,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Travel Point World LLP,A/C Seater / Sleeper (2+2),17:16,12h 30m,05:46,1.4,739
44,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Shub Yatra Holidays,A/C Sleeper (2+2),21:15,12h 45m,10:00,2.3,1149
45,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,FlixBus,A/C Sleeper (2+1),20:00,12h 20m,08:20,3.9,566
46,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Harikesh Tour N Travels,A/C Sleeper (2+2),20:30,11h 30m,08:00,3.8,1259
47,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,DIVA BUS,AC Sleeper (2+1),20:30,12h 30m,09:00,3.7,4999
48,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Lucky Bus Service,VE A/C Sleeper (2+2),21:15,10h 00m,07:15,3.6,1439
49,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Apex Bus Travels,A/C Seater / Sleeper (2+2),20:00,14h 00m,10:00,3.4,899
50,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,SHAH HOLIDAY TRAVEL,Bharat Benz A/C Seater / Sleeper (2+2),21:00,11h 00m,08:00,2.7,1499
51,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Ashok Travels,A/C Seater / Sleeper (2+2),17:30,12h 30m,06:00,2.5,759
52,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi,Armaan Tour & Travels,A/C Seater / Sleeper (2+1),16:00,14h 00m,06:00,2.4,679
